steam,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14
NE,3.03105511896586,3.0307064756627295,3.02878893749564,3.02878893749564,3.02878893749564,3.02878893749564,3.1246033868830496,3.1345722723205798,3.11282970432565,3.0871339421498103,3.0812038122693104,3.0515531628668,3.0515531628668,3.0515531628668,3.0515531628668,3.0515531628668,3.0515531628668,3.0515531628668,3.0515531628668,3.0515531628668,3.0515531628668,3.0515531628668,3.0515531628668,3.0515531628668,3.0515531628668,3.0515531628668,3.05155316286682,3.0515531628668,3.0515531628668,3.0515531628668,3.0515531628668,3.0515531628668,3.0515531628668,3.0472398433360897,3.04005097745157,3.04005097745157,3.04005097745157,3.04005097745157,3.04005097745157,3.03759270270669,2.76569082330716,2.7282395668730004,2.7282395668730097,2.7282395668730404,2.7007942692719102,2.66237085263034,2.66312732806002,2.83203542464875,2.83203542464875,2.83203542464875,2.83203542464875,2.83203542464875,2.83203542464875,2.76218619673012,2.0329134472244097,1.98498308010066,1.98498308010066,1.98498308010066,1.98498308010066,1.98498308010066,1.98498308010066,1.9273844358563799,1.75991904047701,1.76218264132269,1.76218264132269,1.76218264132269,1.76218264132269,1.7494934475348702,1.6841350407010702,1.6633199350534902,1.6633199350534902,1.6633199350534902,1.66412751565752,1.6584102728382502,1.6567934150913302,1.33049052463267,1.3155426406442399,1.3155426406442399,1.3155426406442399,1.3155426406442399,1.3155426406442399,1.32176262982246,1.4719541227830901,1.48065058241904,1.48065058241904,1.48975086530783,1.5118515523234701,1.5118515523234701,1.51597573652377,1.8206680189354099,1.8236510396427899,1.8236510396427899,1.8236510396427899,1.8236510396427899,1.8236510396427899,1.87385476556598,2.54642136519685,2.54791532410387,2.7161111286710096,2.72283496717593,2.72283496717593,2.72283496717593,2.78560322126126,3.6194441125471495,3.7372474413176002,3.6629256278653504,3.8123072577502697,4.54001556691383,4.82906958745395,4.902327035582401,5.9402270898842895,5.95628068668561,5.95628068668561,5.95628068668561,5.95628068668561,5.95628068668561,6.0001204496782305,7.06414333965528,7.11506794219162,7.11506794219162,7.11506794219162,7.11506794219162,7.11506794219162,7.11506794219162,7.446062046681909,8.61429968634294,9.22590601362196,9.22590601362196,9.257658702561619,9.2665573874401,9.2665573874401,9.541312201267779,9.59342087285581
NO,3.06405095773116,3.0129635252395297,2.98498707411319,2.98498707411319,2.98498707411319,2.9866464395718397,2.90618952889552,2.8499055680257404,2.8499055680257404,2.8499055680257404,2.8499055680257404,2.8499055680257404,2.8491224772359995,2.8560852738717504,2.8560852738717504,2.8560852738717504,2.8560852738717504,2.8560852738717504,2.8560852738717504,2.8560852738717504,2.8560852738717504,2.8560852738717504,2.8560852738717504,2.8560852738717504,2.8560852738717504,2.8560852738717504,2.8528136648944504,2.8412633579068194,2.82433816274124,2.81640659962265,2.81640659962265,2.81640659962265,2.81640659962265,2.81640659962265,2.81640659962265,2.81640659962265,2.81640659962265,2.8189993581517796,2.82885184056251,2.8699163999003,3.85381874888214,3.94332129154447,3.95725663156677,3.95725663156672,4.15764614905396,4.43819147353606,4.34738396929227,3.2210674257589305,3.20728356083399,3.207283560834,3.20728356083399,3.1956472221406003,3.1931974666261898,3.2104747923859,3.37345024499276,3.3760286986472594,3.3760286986472594,3.3760286986472594,3.3760286986472594,3.3760286986472594,3.34085171625081,2.76976734012307,2.63966704453732,2.63966704453732,2.63966704453733,2.63966704453732,2.63966704453732,2.63966704453732,2.6701215762392403,2.65195064764921,2.65195064764921,2.65195064764921,2.6552625339815803,2.6613604639695896,2.6613604639695896,2.65833456225088,2.6485247840982797,2.6443763704516603,2.6443763704516603,2.6443763704516603,2.6443763704516603,2.6443763704516603,2.63653485685134,2.6448190365419997,2.6474117950711404,2.65104165701193,2.659857036011,2.659857036011,2.66486507400108,3.1918636137100695,3.08077933034268,3.0721532395056097,3.0721532395056097,3.07574321285365,3.08938511157619,3.0765943407038,2.52071783350788,2.50439983557645,2.39618246714306,2.39618246714306,2.39618246714306,2.39618246714306,2.37162761450966,2.02045126538059,2.01920889793516,2.01920889793516,2.01920889793516,2.02013832094282,2.0236701283719296,2.01388883070694,1.63177561404161,1.6241694677925802,1.6241694677925802,1.6241694677925802,1.4891917438086297,1.45585292872803,1.45585292872803,1.44219191914823,1.4376382492883,1.4376382492883,1.4376382492883,1.35652241144306,1.3345168918473702,1.3345168918473702,1.33037883813354,1.32283917637223,1.32257872098591,1.3254100208953798,1.32426641156782,1.32410303880674,1.32715376506263,1.38861667028226,1.3893148893504799
NYG,1.40127315434623,1.4012404587008,1.4010606326508799,1.4010606326508799,1.4010606326508799,1.4010606326508799,1.3928855456446,1.38704619778296,1.37354462669105,1.3575882244915198,1.35367120898912,1.33408613147714,1.33408613147714,1.33408613147714,1.33408613147714,1.33408613147714,1.33408613147714,1.33408613147714,1.33408613147714,1.33408613147714,1.33408613147714,1.33408613147714,1.33408613147714,1.33408613147714,1.33408613147714,1.33408613147714,1.33408613147715,1.33408613147715,1.33419359156738,1.3326390462846298,1.33151220840656,1.33151220840656,1.33151220840656,1.33151220840656,1.33151220840656,1.33151220840656,1.33151220840656,1.33151220840656,1.33151220840656,1.3302576929090801,1.14414419530999,1.11929040993035,1.1192904099303602,1.11929040993035,1.01089731861758,0.9390249235344259,0.9331700619032021,0.8880600267043409,0.87133725314328,0.8713372531432779,0.87133725314328,0.87133725314328,0.87133725314328,0.851443096377465,0.5987272192388371,0.5844582714277161,0.5844582714277161,0.5844582714277161,0.5844582714277161,0.5844582714277161,0.592828933481931,0.6574060268594829,0.643454960019068,0.6419245292395329,0.6419245292395329,0.6419245292395329,0.6419245292395329,0.6419245292395329,0.500740434248222,0.498668171588351,0.498668171588351,0.498668171588351,0.495610140023206,0.48581675888763004,0.47749159795448703,0.376210648252093,0.37574976158357204,0.37574976158357204,0.37574976158357204,0.37574976158357204,0.37574976158357204,0.37954640872895,0.418459412562124,0.418574622461189,0.387510352412109,0.387510352412109,0.387510352412109,0.387510352412109,0.387510352412109,0.40001190329575004,0.39055235938164207,0.383590713105978,0.383590713105978,0.38320619339459905,0.381745018491361,0.38803867850262797,0.5281130153007101,0.529772837022327,0.529772837022327,0.529772837022327,0.529772837022327,0.529772837022327,0.529772837022327,0.505835133035105,0.504734247644114,0.504734247644114,0.504734247644114,0.5040162565071239,0.5012878901865621,0.440602185862762,0.43266202278511207,0.41010010926189294,0.405030998956914,0.405030998956914,0.405030998956914,0.405030998956914,0.407183225954234,0.41849768682605604,0.418633044863659,0.418633044863659,0.418633044863659,0.418633044863659,0.418633044863659,0.415786917813362,0.354736189477414,0.35116030725624503,0.34971692664167203,0.34896573898393696,0.34896573898393696,0.34896573898393696,0.34896573898393696,0.335295738173299,0.332889026708324
NYJ,0.886353198643398,0.886340533781717,0.8862708770425289,0.88627087704253,0.8862708770425289,0.8862708770425289,0.864254324967371,0.8485282163422551,0.823484321224266,0.793886990630279,0.7873597928673729,0.7547238040528421,0.753132209708223,0.7492669091570041,0.7492669091570041,0.7492669091570041,0.7492669091570041,0.7492669091570041,0.7492669091570041,0.7492669091570041,0.7492669091570041,0.7492669091570041,0.7492669091570041,0.7492669091570041,0.7492669091570041,0.7492669091570041,0.7404510348076859,0.731464806067152,0.7280840540018859,0.730174641800684,0.730174641800684,0.730174641800684,0.730174641800684,0.730174641800684,0.730174641800684,0.730174641800684,0.730174641800684,0.730174641800684,0.730174641800684,0.7241541657400699,0.601837265476457,0.589184055623946,0.5891840556239439,0.5891840556239399,0.560073201737928,0.519318006297514,0.511233881765396,0.40740695820354206,0.392454824996913,0.392454824996914,0.392454824996913,0.392454824996914,0.392454824996913,0.389396170024346,0.275499221457291,0.264234143909685,0.264234143909685,0.264234143909685,0.264234143909685,0.264234143909685,0.266311241795166,0.285965242910918,0.28086982836540003,0.27994667374963,0.27994667374963,0.27994667374963,0.27994667374963,0.27632860261257497,0.219477762837057,0.217629717672908,0.217629717672908,0.217629717672908,0.21574744834877801,0.21117622284732,0.211176222847319,0.20415172686959,0.20415172686959,0.20415172686959,0.20415172686959,0.20415172686959,0.20415172686959,0.200825758225538,0.171301751974844,0.17127285054331,0.17127285054331,0.170868364881453,0.1698860425598,0.1698860425598,0.171047619860982,0.22734257733664698,0.227582996709426,0.227582996709426,0.227582996709426,0.22719764394696398,0.227120573394472,0.227120573394472,0.197856199130603,0.19776368981489603,0.19776368981489603,0.19776368981489603,0.19776368981489603,0.19776368981489603,0.19776368981489603,0.19736464367923398,0.19734729384724803,0.19734729384724803,0.19734729384724803,0.19744358392971698,0.197809486243098,0.197809486243098,0.176936272735565,0.17693048830181196,0.17693048830181196,0.17693048830181196,0.17693048830181196,0.17693048830181196,0.17693048830181196,0.17281617097182003,0.172237997309784,0.172237997309784,0.172237997309784,0.172237997309784,0.172237997309784,0.171868070875786,0.16562756239572,0.165484869988153,0.165484869988153,0.165484869988153,0.165484869988153,0.165484869988153,0.16529974034556302,0.163263314277076,0.163263314277076
PHI,1.27299851214336,1.27295283241308,1.27270159389657,1.27270159389657,1.27270159389657,1.2750919825067601,1.22567474626215,1.18753101964671,1.1574615865922,1.1219249838914198,1.11312895936108,1.0691488367094202,1.06866222438762,1.06681309756477,1.06681309756477,1.06681309756477,1.06681309756477,1.06681309756477,1.06681309756477,1.06681309756477,1.06681309756477,1.06681309756477,1.06681309756477,1.06681309756477,1.06681309756477,1.06681309756477,1.06681309756476,1.06443957093143,1.05970897255875,1.05662637727199,1.05662637727199,1.05662637727199,1.05662637727199,1.0559608606181001,1.05352074326726,1.0521898203395699,1.0521898203395699,1.05446780769218,1.06312415963211,1.08755614968399,1.4462804989014,1.46635699684079,1.46635699684079,1.4663569968408101,1.51146854106145,1.57462470297034,1.5679280352322,1.42325218170775,1.41691761883526,1.41691761883526,1.41691761883526,1.41691761883526,1.41691761883526,1.41691761883526,1.3877533974022902,1.20304067527065,1.14350632377634,1.14350632377634,1.14350632377634,1.14350632377634,1.1378145294313402,0.922639762849966,0.8850291164079208,0.8850291164079208,0.8850291164079208,0.8850291164079208,0.8850291164079208,0.887310418107752,0.9638339313452929,0.967535203023866,0.967535203023866,0.967535203023866,0.836180896457367,0.814404934412048,0.8144049344120491,0.7436775464962231,0.7161322362465631,0.7161322362465631,0.7161322362465631,0.7161322362465631,0.7161322362465631,0.7126921770366071,0.576353246075917,0.575971695124709,0.594391850016106,0.5926766278605329,0.588511088339854,0.588511088339854,0.591753413494813,0.6491959639460649,0.6513055634626751,0.6622026421829891,0.6622026421829891,0.663916405816321,0.670428707622985,0.670428707622985,0.6611338136660551,0.660791060939389,0.6607910609393879,0.660791060939389,0.660791060939389,0.660791060939389,0.661361184286715,0.8528840721571421,0.8630747828164109,0.8630747828164109,0.8630747828164109,0.862126162965332,0.8585214075312321,0.8772363491127908,1.25529500998719,1.2183556952731798,1.20880127259917,1.20880127259917,1.32049032100906,1.33777433485159,1.325399973424,0.9988727771686271,0.9905936902430129,0.9905936902430129,0.9905936902430129,0.9905936902430129,0.9905936902430129,1.00128274685039,0.9883499970551859,0.98950557000986,0.99060472234358,0.9906047223435809,0.9807415000417858,0.9776195875855159,0.973092385894154,1.00479216694249,1.01119283562517
PIT,2.4369518240507997,2.43695182405081,2.43695182405081,2.43695182405081,2.43695182405081,2.43968370620834,2.3376477351454197,2.32766054899668,2.3074089877854105,2.28347532453574,2.2769502258408703,2.24432473236655,2.24432473236655,2.24432473236655,2.24432473236655,2.24432473236655,2.24432473236655,2.24432473236655,2.25044592373384,2.28347532453574,2.28347532453574,2.26390002845114,2.24432473236655,2.24432473236655,2.24432473236655,2.24432473236655,2.24192181041346,2.2397858797884904,2.2400364281177003,2.2427924597390603,2.2427924597390603,2.2427924597390603,2.2427924597390603,2.2427924597390603,2.2427924597390603,2.2427924597390603,2.24434811485654,2.25979083760814,2.27709275793917,2.33179536300142,2.94484687665959,2.99640312288394,3.10262728628134,3.1026272862812996,3.1877252632095803,3.3068624309091494,3.2702090014148197,2.7320457858044396,2.7307220236774503,2.7307220236774503,2.7307220236774503,2.7307220236774503,2.7307220236774503,2.63591398883347,1.76285842812799,1.63566198465355,1.63352134936146,1.63352134936146,1.63352134936146,1.63352134936146,1.63352134936146,1.30286486478571,1.20937374208666,1.20937374208666,1.20937374208666,1.20937374208666,1.20937374208666,1.2203722902498702,1.38929324377453,1.39004855686663,1.39004855686663,1.39004855686663,1.3901397556610302,1.3855026477302599,1.3855026477302501,1.4928459349813,1.5052956912107398,1.4934507922513998,1.4934507922513998,1.4934507922513998,1.4934507922513998,1.4934507922513998,1.4505558184212,1.41546255067365,1.4092377112957701,1.4158236903109598,1.43181821077642,1.43181821077642,1.44772830065375,1.9196990185115301,1.92275735971321,1.92275735971321,1.92275735971321,1.92738513823143,1.9449706966006801,1.9449706966006801,1.95242697980454,1.98770735941807,2.09833094843183,2.09833094843183,2.1877205019872297,2.2112440687123303,2.19962476582696,1.95257231673726,1.95005758081293,1.95005758081293,1.95005758081293,1.92703914929591,1.9048166423588797,1.9048166423588797,1.7012118893015802,1.55212534733214,1.54307094394941,1.54307094394941,1.53541954136919,1.53340601437439,1.5210512651112398,1.1312211766102,1.12100508158482,1.12100508158482,1.12100508158482,1.12100508158482,1.12100508158482,1.12100508158482,1.32053245332157,1.33558759750803,1.34181284604624,1.3491699579550298,1.24919196722644,1.22606121677004,1.2161803373001498,1.09298496689347,1.0912003197067501
SEA,4.07773685654119,3.95289991192999,3.9312036594645,3.9312036594645,3.9312036594645,3.9312036594645,3.9921657768049705,4.03571014633388,4.074032331395201,4.11932218646766,4.12977511870069,4.18203977986584,4.1794258331994305,4.161128206534549,4.161128206534549,4.161128206534549,4.161128206534549,4.161128206534549,4.161128206534549,4.161128206534549,4.161128206534549,4.1668792992421695,4.17263039194978,4.17263039194978,4.17263039194978,4.17263039194978,4.17263039194979,4.17263039194978,4.17263039194978,4.17263039194978,4.17263039194978,4.17263039194978,4.17263039194978,4.17263039194978,4.17263039194978,4.17263039194978,4.17263039194978,4.17263039194978,4.17263039194978,4.23387703253228,5.12428606919534,5.18650814151104,5.18650814151106,5.18650814151103,5.256459148854559,5.35439055913549,5.35439055913549,4.55554080282492,4.52528706634562,4.52528706634562,4.52528706634562,4.52528706634562,4.52528706634562,4.53463271926745,3.46303634701152,3.39747606763711,3.39701556071108,3.39701556071108,3.39701556071108,3.39701556071108,3.3742787866841,4.07179443685367,4.145070941528241,4.145070941528241,4.145070941528241,3.46851414388692,2.9375948166249,2.8866810605655004,2.1732033801161,2.1558444512873702,2.1558444512873702,2.1558444512873702,2.12146822356495,2.0379830990962198,2.0379830990962198,1.8364927135978701,1.7583899046066698,1.7583899046066698,1.7583899046066698,1.7583899046066698,1.7583899046066698,1.7583899046066698,1.69857094884855,1.54072043963379,1.46186441268242,1.4550127294873798,1.4383729274423,1.4383729274423,1.4383729274423,1.6004605008588302,1.60121157219917,1.60121157219917,1.60121157219917,1.6052560543738401,1.6206250866375602,1.6206250866375602,1.63904958599873,1.77644385808163,1.8957958947617,1.8957958947617,1.8957958947617,1.8957958947617,1.8963494133687901,1.73425349101625,1.6806327883124297,1.6538938616903898,1.6538938616903898,1.6538938616903898,1.6538938616903898,1.6538938616903898,1.43648560505469,1.4275945281574198,1.4275945281574198,1.4275945281574198,1.4275945281574198,1.4275945281574198,1.4275945281574198,1.38305883051065,1.21181870348492,1.16631389958645,1.16631389958645,1.16631389958645,1.16631389958645,1.16631389958645,1.2462274410296201,1.25019504639525,1.25071182077719,1.25071182077719,1.24640993351819,1.24520542521203,1.24554956445238,1.26787175296317,1.26742139520833
SF,7.02889702889702,6.9541107041106995,6.913156288156281,6.913156288156281,6.913156288156281,6.933011260531959,6.75107990025118,6.7315323565323695,6.7633610602360905,6.80097680097682,6.80869285035955,6.84727309727313,6.84356345814682,6.829466829466861,6.829466829466861,6.829466829466861,6.829466829466861,6.829466829466861,6.829466829466861,6.829466829466861,6.829466829466861,6.829466829466861,6.829466829466861,6.829466829466861,6.829466829466861,6.829466829466861,6.829466829466809,6.819557254339889,6.800976800976829,6.800976800976829,6.800976800976829,6.800976800976829,6.800976800976829,6.800976800976829,6.800976800976829,6.800976800976829,6.800976800976829,6.795338149504841,6.81789275539278,6.83161013422583,6.997051870440449,7.0213023113575606,7.021302311357549,7.0213023113575606,7.0213023113575606,7.0213023113575606,7.05971123784192,7.378728044220099,7.36418625884498,7.364186258844991,7.36418625884498,7.364186258844991,7.36418625884498,7.36418625884498,6.590711846054161,6.42163107132851,6.42163107132851,6.42163107132851,6.42163107132851,6.42163107132851,6.37716777318874,5.07485695775263,4.8930192647855195,4.8930192647855195,4.89301926478551,4.8930192647855195,4.8930192647855195,4.8630331315531,3.81890870358243,3.78553526031856,3.78553526031856,3.78553526031856,3.7718140153695296,3.73251299096543,3.71204053882475,3.2626811871335297,3.2421676286688195,3.2421676286688195,3.2421676286688195,3.2421676286688195,3.2421676286688195,3.2421676286688195,2.89883198425258,2.73261564813524,2.73261564813524,2.72285732009929,2.69915852344054,2.69915852344054,2.70657694012699,2.99420602492393,2.7891087491729105,2.77065631253364,2.77065631253364,2.7748589538096295,2.79082899065839,2.79082899065839,2.34823654354185,2.22336752060452,2.08343666215417,2.08343666215417,2.08343666215417,2.08343666215417,2.08343666215417,2.13507068190295,2.4764788558006603,2.62251879486157,2.62251879486157,2.62344821786923,2.6269800252983395,2.64420230379961,2.77850984672961,2.7789783378882498,2.7789783378882498,2.7789783378882498,2.7789783378882498,2.7789783378882498,2.7789783378882498,3.1756357058277898,3.2107888348386298,3.2107888348386298,3.2107888348386298,3.2107888348386298,3.2107888348386298,3.2107888348386298,2.9194277852552903,2.9052465637296403,2.92604520242226,2.95062541178627,2.9407009057760205,2.93928311920313,2.93928311920313,3.6419478728844603,3.6611294551720697
TB,13.9054232804233,13.802264331110498,13.234890109890198,13.234890109890198,13.234890109890198,13.234890109890198,13.327482702482701,13.4042298365215,13.4167684167685,13.4167684167685,13.4167684167685,13.4167684167685,13.4167684167685,13.4167684167685,13.4167684167685,13.4167684167685,13.4167684167685,13.4167684167685,13.4167684167685,13.4167684167685,13.4167684167685,13.4167684167685,13.4167684167685,13.4167684167685,13.4167684167685,13.438814272147601,13.427661662955801,13.4167684167685,13.4167684167685,13.4167684167685,13.4167684167685,13.4167684167685,13.4167684167685,13.4167684167685,13.4167684167685,13.4167684167685,13.4167684167685,13.957758061119002,14.090354090354099,14.0918379460046,14.3497320580653,14.3732193732194,14.337606837606799,14.337606837606799,14.435136222351801,14.571677360994801,14.571677360994801,15.0380896916009,15.1302529228654,15.1562458527884,15.156245852788501,15.1562458527884,15.156245852788501,15.215945311696801,14.1317673498679,14.005327085437601,14.005327085437601,14.005327085437601,14.005327085437601,14.005327085437601,13.9656445457551,13.9244122752701,13.943557659938,13.943557659938,13.943557659938,13.943557659938,14.0830717298003,14.1940284118733,14.982586377245099,14.9597152490327,14.9597152490327,14.9597152490327,15.1805426366504,15.2330077330076,15.233007733007698,15.207994166327401,15.2024827024826,15.2024827024826,15.2024827024826,15.2024827024826,15.2024827024826,15.226708258863999,16.294352034841,16.3016653234043,16.3016653234043,16.3139408565132,16.3437528654919,16.3437528654919,16.331398154314698,14.296233160522801,14.2646319729653,14.3583268583268,14.3583268583268,14.3357799607799,14.2501017501017,14.217032967033,14.490435540757,14.6886899780074,14.6886899780074,14.6886899780074,14.6886899780074,14.731926223024098,14.8621403671909,13.887699168336999,13.8665769466875,13.8665769466875,13.8665769466875,13.869317453571599,13.8797313797314,14.0676299009632,14.7485982438999,15.060644972860501,15.1271876271876,15.1271876271876,15.1767908017907,15.188237688237601,15.194173110839698,15.738748134581401,15.7580382580382,15.6995021892898,15.5546976625408,15.5546976625408,15.5546976625408,15.5546976625408,15.522052838229301,15.519085126928198,15.4864337710393,15.4478458049886,15.455171812314598,15.4562183847898,15.4757111490888,16.397233858536197,16.4125877594663
TEN,3.81106054878542,3.80482835505321,3.8048283550532203,3.8048283550532203,3.8048283550532203,3.8048283550532203,3.99137020826173,4.00575368111758,3.97175539558981,3.9358358553599304,3.92662571683945,3.8805750242370403,3.8840588592426095,3.8805750242370403,3.8805750242370403,3.8805750242370403,3.8805750242370403,3.8805750242370403,3.8805750242370403,3.8805750242370403,3.8805750242370403,3.8805750242370403,3.8805750242370403,3.8805750242370403,3.8805750242370403,3.8805750242370403,3.88057502423707,3.8805750242370403,3.8810349713442798,3.886094389524,3.886094389524,3.886094389524,3.886094389524,3.8824712011182005,3.8764325537752096,3.8764325537752096,3.8764325537752096,3.8764325537752096,3.8764325537752096,3.81910802142862,3.2920145299717003,3.2675024607957797,3.26750246079579,3.2675024607957797,3.24947831874494,3.2242445198737597,3.2242445198737597,3.49532944440642,3.5074536759742303,3.5074536759742405,3.5074536759742303,3.5074536759742303,3.5074536759742303,3.5523699461312,3.9323661343434,3.94963369963367,3.95484634565091,3.9689556930935903,3.9689556930935903,3.9689556930935903,3.9609023731467796,3.23533573871896,3.1886212344168197,3.1886212344168197,3.1886212344168197,3.1886212344168197,3.1886212344168197,3.1886212344168197,3.1558014273536803,3.1543744792205,3.1543744792205,3.1543744792205,3.14270170151139,3.1117050817123997,3.1117050817124103,2.9595726324177303,3.46653062694337,3.6811081298388304,3.6811081298388304,3.6811081298388304,3.68266378495631,3.9178465577048702,5.78468130399992,5.63796618162408,5.60624347244279,5.6341208121480895,5.70182292286095,5.70182292286095,5.718130399726781,5.92041163059679,5.450648225141769,5.41083902851953,5.329755626344349,5.17407065516479,5.15682301536813,5.15894183899725,6.246638679513709,6.88981490678658,7.1219095306316,7.1219095306316,7.1219095306316,7.08154524822378,6.92216381214637,7.54031314347965,7.54236870109076,7.54236870109076,7.54236870109076,7.416686127491539,7.31800972673179,7.24079861384421,5.74166299234619,5.72969048891987,5.72969048891987,5.72969048891987,5.72969048891987,5.72969048891987,5.705661346598671,4.80370253570664,4.78015491479866,4.78015491479866,4.78015491479866,4.78015491479866,4.78015491479866,4.77248679118851,4.83873960927429,4.775842531121901,4.68492463245606,4.66806603716609,4.66197681879195,4.702915091344139,4.843243131065151,5.269338047546469,5.29478928245875
WAS,2.08876572309141,2.0887657230914303,2.0887657230914303,2.0887657230914303,2.0887657230914303,2.0887657230914303,2.0887657230914303,2.0887657230914303,2.0887657230914303,2.0887657230914303,2.0887657230914303,2.0887657230914303,2.0887657230914303,2.0887657230914303,2.0887657230914303,2.0887657230914303,2.0887657230914303,2.0887657230914303,2.0887657230914303,2.0887657230914303,2.0887657230914303,2.0887657230914303,2.0887657230914303,2.0887657230914303,2.0887657230914303,2.0887657230914303,2.0918999691172,2.09468596558456,2.09468596558456,2.09468596558456,2.09468596558456,2.09468596558456,2.09468596558456,2.09468596558456,2.09468596558456,2.09468596558456,2.09468596558456,2.09468596558456,2.09468596558456,2.07232880280143,1.67100846316542,1.64029748523252,1.64029748523252,1.6402974852325298,1.7494713200966499,1.77130608706947,1.77130608706947,1.66313771465334,1.66251082211999,1.66251082211999,1.66251082211999,1.66251082211999,1.66251082211999,1.62843746126259,1.32406519400849,1.30286831589416,1.30286831589416,1.30286831589416,1.30286831589416,1.30286831589416,1.30286831589416,1.33282028262044,1.30864365767578,1.30864365767578,1.30864365767577,1.30864365767578,1.30864365767578,1.30333131628711,1.06236283397719,1.05670422173647,1.05670422173647,1.05670422173647,1.05172405855392,1.03729070729808,1.01835999619504,0.7901621867587391,0.772718612456384,0.772718612456384,0.772718612456384,0.7733109700015021,0.7750880426368579,0.7724923574382819,0.6841974878427399,0.683885028045282,0.683885028045282,0.6801466320265239,0.671067670266684,0.671067670266684,0.671067670266684,0.527568212389002,0.525100168850194,0.525100168850194,0.525100168850194,0.49676717065027504,0.489583806507871,0.489583806507871,0.4865925189045329,0.484061429394015,0.484061429394016,0.484061429394015,0.484061429394015,0.484061429394015,0.485675573359259,0.5086524120590991,0.508499903410626,0.508499903410626,0.508499903410626,0.508499903410626,0.508499903410626,0.508894796960908,0.5622631536034229,0.560733866073973,0.560733866073973,0.560733866073973,0.560733866073973,0.560733866073973,0.564415450816543,0.634643514277593,0.778802559099222,0.8148615517072941,0.8148615517072941,0.8148615517072941,0.8148615517072941,0.8121921662333891,1.0462568019431802,1.06066499439798,1.05859484924262,1.05532084909797,1.05941352026985,1.0607777439938102,1.05273519801576,0.850907690060274,0.836936506285899
